,Iteration,Time,Fitness,Temperature,max_iters
527,527,0.03719695799918554,49.0,1,4096
528,528,0.03727203199923679,49.0,1,4096
529,529,0.03734668899960525,49.0,1,4096
530,530,0.03742171499925462,49.0,1,4096
531,531,0.037496791999728885,49.0,1,4096
532,532,0.037571472999843536,49.0,1,4096
533,533,0.03764585199951398,49.0,1,4096
534,534,0.03772081999977672,49.0,1,4096
535,535,0.03779599699919345,49.0,1,4096
536,536,0.03787005499998486,49.0,1,4096
537,537,0.037944720999803394,49.0,1,4096
538,538,0.03806791199986037,49.0,1,4096
539,539,0.03814380899984826,49.0,1,4096
540,540,0.03821861199958221,49.0,1,4096
541,541,0.038293817999146995,49.0,1,4096
542,542,0.038368269999409677,49.0,1,4096
543,543,0.03844346400001086,49.0,1,4096
544,544,0.03851857599966024,49.0,1,4096
545,545,0.038594614999965415,49.0,1,4096
546,546,0.03867003099912836,49.0,1,4096
547,547,0.038745570999708434,49.0,1,4096
548,548,0.038820974999907776,49.0,1,4096
549,549,0.038897102999726485,49.0,1,4096
550,550,0.03897270499965089,49.0,1,4096
551,551,0.03904894599963882,49.0,1,4096
552,552,0.03912462299922481,49.0,1,4096
553,553,0.03920008599925495,49.0,1,4096
554,554,0.03927700799977174,49.0,1,4096
555,555,0.039353321999442414,49.0,1,4096
556,556,0.03942992899919773,49.0,1,4096
557,557,0.03950733399960882,49.0,1,4096
558,558,0.03958344299917371,49.0,1,4096
559,559,0.039659801999732736,49.0,1,4096
560,560,0.03973583099923417,49.0,1,4096
561,561,0.03981181899962394,49.0,1,4096
562,562,0.03988773199944262,49.0,1,4096
563,563,0.03996354899936705,49.0,1,4096
564,564,0.040039949999481905,49.0,1,4096
565,565,0.040116516999660234,49.0,1,4096
566,566,0.04019309099930979,49.0,1,4096
567,567,0.040270066999255505,49.0,1,4096
568,568,0.04034635799962416,49.0,1,4096
569,569,0.040422210999167874,49.0,1,4096
570,570,0.04050046899919835,49.0,1,4096
571,571,0.04057874699992681,49.0,1,4096
572,572,0.040657238999301626,49.0,1,4096
573,573,0.04073469099967042,49.0,1,4096
574,574,0.04081123099967954,49.0,1,4096
575,575,0.04088824099926569,49.0,1,4096
576,576,0.04096503299933829,49.0,1,4096
577,577,0.04104174799977045,49.0,1,4096
578,578,0.04111941199971625,49.0,1,4096
579,579,0.04119585499938694,49.0,1,4096
580,580,0.04127351399984036,49.0,1,4096
581,581,0.04135053599929961,49.0,1,4096
582,582,0.041428966999774275,49.0,1,4096
583,583,0.04150600699995266,49.0,1,4096
584,584,0.041582897999433044,49.0,1,4096
585,585,0.04165938799997093,49.0,1,4096
586,586,0.04173640199951478,49.0,1,4096
587,587,0.04181330799929128,49.0,1,4096
588,588,0.041891168999427464,49.0,1,4096
589,589,0.04197386699979688,49.0,1,4096
590,590,0.042123371999878145,49.0,1,4096
591,591,0.0422026049991473,49.0,1,4096
592,592,0.04228147399953741,49.0,1,4096
593,593,0.04235947299912368,49.0,1,4096
594,594,0.04243801399934455,49.0,1,4096
595,595,0.042516521999459655,49.0,1,4096
596,596,0.04259477499999775,49.0,1,4096
597,597,0.042672656999457104,49.0,1,4096
598,598,0.04275020799923368,49.0,1,4096
599,599,0.04282969199994113,49.0,1,4096
600,600,0.04290825199950632,49.0,1,4096
