,Iteration,Time,Fitness,Temperature,max_iters
484,484,0.026099319999957515,37.0,1,4096
485,485,0.02614985699983663,37.0,1,4096
486,486,0.026201826999567857,37.0,1,4096
487,487,0.02625588999944739,37.0,1,4096
488,488,0.0263057829997706,37.0,1,4096
489,489,0.026355850000072678,37.0,1,4096
490,490,0.02640575700024783,37.0,1,4096
491,491,0.02645925900014845,37.0,1,4096
492,492,0.02651107600013347,37.0,1,4096
493,493,0.026563092999822402,37.0,1,4096
494,494,0.02661558099953254,37.0,1,4096
495,495,0.026668632999644615,37.0,1,4096
496,496,0.02672038099990459,37.0,1,4096
497,497,0.026772277999953076,37.0,1,4096
498,498,0.026822023000022455,37.0,1,4096
499,499,0.02687287400021887,37.0,1,4096
500,500,0.026925346999632893,37.0,1,4096
501,501,0.026978873000189196,37.0,1,4096
502,502,0.02702951799983566,37.0,1,4096
503,503,0.027082400999461242,37.0,1,4096
504,504,0.02713492299972131,37.0,1,4096
505,505,0.02718793399981223,37.0,1,4096
506,506,0.027241267999670526,37.0,1,4096
507,507,0.027291999999761174,37.0,1,4096
508,508,0.027344799999809766,37.0,1,4096
509,509,0.027397375999498763,37.0,1,4096
510,510,0.027451658999780193,37.0,1,4096
511,511,0.02750265600025159,37.0,1,4096
512,512,0.027553009999792266,37.0,1,4096
513,513,0.027606136000031256,37.0,1,4096
514,514,0.027660392000143474,37.0,1,4096
515,515,0.027712862999578647,37.0,1,4096
516,516,0.02776866800013522,37.0,1,4096
517,517,0.027828692000184674,37.0,1,4096
518,518,0.02788211200004298,37.0,1,4096
519,519,0.027934294999795384,37.0,1,4096
520,520,0.027988478999759536,37.0,1,4096
521,521,0.028042140000252402,37.0,1,4096
522,522,0.02809456900013174,37.0,1,4096
523,523,0.028148229000180436,37.0,1,4096
524,524,0.02820229400003882,37.0,1,4096
525,525,0.028253202999621863,37.0,1,4096
526,526,0.0283076859996072,37.0,1,4096
527,527,0.02836193799976172,37.0,1,4096
528,528,0.028414833000169892,37.0,1,4096
529,529,0.028468548999626364,37.0,1,4096
530,530,0.02852408899980219,37.0,1,4096
531,531,0.028578392999406788,37.0,1,4096
532,532,0.02862958300011087,37.0,1,4096
533,533,0.02868336600022303,37.0,1,4096
534,534,0.028734878999784996,37.0,1,4096
535,535,0.02878779399998166,37.0,1,4096
